year,geo,country_name,ceparema,activity,inv_gov,inv_corp_spec,inv_corp_anc,inv_corp_total,inv_total
2015,DE,Germany,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2015,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2015,FI,Finland,CEPA7,Protection against radiation (excluding external safety),1800000,,,0,1800000
2015,HR,Croatia,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2015,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2015,LT,Lithuania,CEPA7,Protection against radiation (excluding external safety),40500000,0,0,0,40500000
2015,LV,Latvia,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2015,MT,Malta,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2015,NO,Norway,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2015,PL,Poland,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2015,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2015,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2015,SE,Sweden,CEPA7,Protection against radiation (excluding external safety),400000,,,0,400000
2015,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0,,,0,0
2015,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,67900000,0,67900000,67900000
2015,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,21400000,39800000,62500000,102300000,123700000
2015,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,300000,100000,5800000,5900000,6200000
2015,CH,Switzerland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,51900000,39300000,,39300000,91200000
2015,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,,,0,0,0
2015,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,0,5300000,5300000,5300000
2015,FI,Finland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,14400000,0,,0,14400000
2015,HR,Croatia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,200000,0,400000,400000,600000
2015,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,4100000,0,400000,400000,4500000
2015,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,53000000,0,0,0,53000000
2015,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,37500000,,,0,37500000
2015,MT,Malta,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,1400000,0,0,0,1400000
2015,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,8400000,,1000000,1000000,9400000
2015,PL,Poland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,102500000,1000000,68200000,69200000,171700000
2015,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,84400000,8900000,6600000,15500000,99900000
2015,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,1300000,55000000,34000000,89000000,90300000
2015,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,44100000,,,0,44100000
2015,SI,Slovenia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,10700000,0,5100000,5100000,15800000
2015,AT,Austria,CEPA8,Environmental research and development,,12900000,0,12900000,12900000
2015,BE,Belgium,CEPA8,Environmental research and development,1400000,2000000,38900000,40900000,42300000
2015,BG,Bulgaria,CEPA8,Environmental research and development,100000,0,500000,500000,600000
2015,CH,Switzerland,CEPA8,Environmental research and development,,22900000,,22900000,22900000
2015,DE,Germany,CEPA8,Environmental research and development,267000000,,,0,267000000
2015,EL,Greece,CEPA8,Environmental research and development,0,0,0,0,0
2015,FI,Finland,CEPA8,Environmental research and development,100000,,,0,100000
2015,HR,Croatia,CEPA8,Environmental research and development,0,0,0,0,0
2015,IE,Ireland,CEPA8,Environmental research and development,0,,0,0,0
2015,LT,Lithuania,CEPA8,Environmental research and development,0,0,0,0,0
2015,LV,Latvia,CEPA8,Environmental research and development,,,,0,0
2015,MT,Malta,CEPA8,Environmental research and development,100000,0,0,0,100000
2015,NO,Norway,CEPA8,Environmental research and development,5900000,,0,0,5900000
2015,PL,Poland,CEPA8,Environmental research and development,0,0,900000,900000,900000
2015,PT,Portugal,CEPA8,Environmental research and development,59200000,7900000,0,7900000,67100000
2015,RO,Romania,CEPA8,Environmental research and development,0,0,2000000,2000000,2000000
2015,SE,Sweden,CEPA8,Environmental research and development,9900000,,,0,9900000
2015,SI,Slovenia,CEPA8,Environmental research and development,9000000,0,0,0,9000000
2015,AT,Austria,CEPA9,Other environmental protection activities,,55000000,0,55000000,55000000
2015,BE,Belgium,CEPA9,Other environmental protection activities,20000000,22400000,23600000,46000000,66000000
2015,BG,Bulgaria,CEPA9,Other environmental protection activities,200000,100000,5300000,5400000,5600000
2015,CH,Switzerland,CEPA9,Other environmental protection activities,,16400000,,16400000,16400000
2015,DE,Germany,CEPA9,Other environmental protection activities,32000000,,,0,32000000
2015,EL,Greece,CEPA9,Other environmental protection activities,0,0,5300000,5300000,5300000
2015,FI,Finland,CEPA9,Other environmental protection activities,12600000,,,0,12600000
2015,HR,Croatia,CEPA9,Other environmental protection activities,200000,0,400000,400000,600000
2015,IE,Ireland,CEPA9,Other environmental protection activities,4100000,,400000,400000,4500000
2015,LT,Lithuania,CEPA9,Other environmental protection activities,12500000,0,0,0,12500000
2015,LV,Latvia,CEPA9,Other environmental protection activities,,,,0,0
2015,MT,Malta,CEPA9,Other environmental protection activities,1200000,0,0,0,1200000
2015,NO,Norway,CEPA9,Other environmental protection activities,2500000,,1000000,1000000,3500000
2015,PL,Poland,CEPA9,Other environmental protection activities,102500000,1000000,67200000,68200000,170700000
2015,PT,Portugal,CEPA9,Other environmental protection activities,25200000,1100000,6600000,7700000,32900000
2015,RO,Romania,CEPA9,Other environmental protection activities,1300000,55000000,32100000,87100000,88400000
2015,SE,Sweden,CEPA9,Other environmental protection activities,33800000,,,0,33800000
2015,SI,Slovenia,CEPA9,Other environmental protection activities,1700000,0,5100000,5100000,6800000
2016,AT,Austria,CEPA1,Protection of ambient air and climate,0,7500000,141300000,148800000,148800000
2016,BE,Belgium,CEPA1,Protection of ambient air and climate,2000000,17100000,171100000,188200000,190200000
2016,BG,Bulgaria,CEPA1,Protection of ambient air and climate,1000000,100000,84400000,84500000,85500000
2016,CH,Switzerland,CEPA1,Protection of ambient air and climate,1400000,3900000,144700000,148600000,150000000
2016,DE,Germany,CEPA1,Protection of ambient air and climate,,,822900000,822900000,822900000
2016,EL,Greece,CEPA1,Protection of ambient air and climate,0,0,5200000,5200000,5200000
2016,FI,Finland,CEPA1,Protection of ambient air and climate,0,0,,0,0
2016,HR,Croatia,CEPA1,Protection of ambient air and climate,500000,200000,24300000,24500000,25000000
2016,IE,Ireland,CEPA1,Protection of ambient air and climate,7900000,0,8300000,8300000,16200000
2016,LT,Lithuania,CEPA1,Protection of ambient air and climate,800000,1900000,67400000,69300000,70100000
2016,LV,Latvia,CEPA1,Protection of ambient air and climate,700000,400000,,400000,1100000
2016,MT,Malta,CEPA1,Protection of ambient air and climate,0,0,0,0,0
2016,NO,Norway,CEPA1,Protection of ambient air and climate,14000000,,26300000,26300000,40300000
2016,PL,Poland,CEPA1,Protection of ambient air and climate,37800000,2800000,537100000,539900000,577700000
2016,PT,Portugal,CEPA1,Protection of ambient air and climate,0,2300000,35300000,37600000,37600000
2016,RO,Romania,CEPA1,Protection of ambient air and climate,8000000,0,59200000,59200000,67200000
2016,SE,Sweden,CEPA1,Protection of ambient air and climate,49500000,0,,0,49500000
2016,SI,Slovenia,CEPA1,Protection of ambient air and climate,100000,0,36000000,36000000,36100000
2016,HR,Croatia,CEPA112_122,Protection of climate and ozone layer,,,,0,0
2016,IE,Ireland,CEPA112_122,Protection of climate and ozone layer,7900000,,,0,7900000
2016,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0,0,0,0,0
2016,AT,Austria,CEPA2,Wastewater management,9600000,109900000,48900000,158800000,168400000
2016,BE,Belgium,CEPA2,Wastewater management,110400000,60600000,236300000,296900000,407300000
2016,BG,Bulgaria,CEPA2,Wastewater management,69600000,900000,10500000,11400000,81000000
2016,CH,Switzerland,CEPA2,Wastewater management,508300000,183300000,68900000,252200000,760500000
2016,DE,Germany,CEPA2,Wastewater management,1426000000,4192000000,1047900000,5239900000,6665900000
2016,EL,Greece,CEPA2,Wastewater management,143000000,5600000,2300000,7900000,150900000
2016,FI,Finland,CEPA2,Wastewater management,200000,166000000,,166000000,166200000
2016,HR,Croatia,CEPA2,Wastewater management,12500000,23800000,115200000,139000000,151500000
2016,IE,Ireland,CEPA2,Wastewater management,293600000,1000000,20000000,21000000,314600000
2016,LT,Lithuania,CEPA2,Wastewater management,700000,8400000,6800000,15200000,15900000
2016,LV,Latvia,CEPA2,Wastewater management,1500000,11800000,,11800000,13300000
2016,MT,Malta,CEPA2,Wastewater management,300000,500000,100000,600000,900000
2016,NO,Norway,CEPA2,Wastewater management,712000000,8900000,44600000,53500000,765500000
2016,PL,Poland,CEPA2,Wastewater management,223600000,218100000,80300000,298400000,522000000
2016,PT,Portugal,CEPA2,Wastewater management,110000000,9800000,33200000,43000000,153000000
2016,RO,Romania,CEPA2,Wastewater management,210600000,100000,73900000,74000000,284600000
2016,SE,Sweden,CEPA2,Wastewater management,349300000,156800000,,156800000,506100000
2016,SI,Slovenia,CEPA2,Wastewater management,56000000,500000,30900000,31400000,87400000
2016,AT,Austria,CEPA3,Waste management,2500000,142700000,20500000,163200000,165700000
2016,BE,Belgium,CEPA3,Waste management,145400000,613800000,23000000,636800000,782200000
2016,BG,Bulgaria,CEPA3,Waste management,38700000,36800000,22200000,59000000,97700000
2016,CH,Switzerland,CEPA3,Waste management,488300000,249300000,55800000,305100000,793400000
2016,DE,Germany,CEPA3,Waste management,606000000,1491000000,269300000,1760300000,2366300000
2016,EL,Greece,CEPA3,Waste management,178000000,36100000,14900000,51000000,229000000
2016,FI,Finland,CEPA3,Waste management,200000,203000000,,203000000,203200000
2016,HR,Croatia,CEPA3,Waste management,34800000,27100000,3800000,30900000,65700000
2016,IE,Ireland,CEPA3,Waste management,23200000,48600000,10000000,58600000,81800000
2016,LT,Lithuania,CEPA3,Waste management,2900000,54700000,400000,55100000,58000000
2016,LV,Latvia,CEPA3,Waste management,11300000,6300000,,6300000,17600000
2016,MT,Malta,CEPA3,Waste management,10200000,800000,1000000,1800000,12000000
2016,NO,Norway,CEPA3,Waste management,78000000,109300000,32800000,142100000,220100000
2016,PL,Poland,CEPA3,Waste management,34900000,112200000,60200000,172400000,207300000
2016,PT,Portugal,CEPA3,Waste management,20300000,83500000,8900000,92400000,112700000
2016,RO,Romania,CEPA3,Waste management,140800000,27900000,12000000,39900000,180700000
2016,SE,Sweden,CEPA3,Waste management,665400000,260700000,,260700000,926100000
2016,SI,Slovenia,CEPA3,Waste management,30700000,31600000,31000000,62600000,93300000
2016,AT,Austria,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,74800000,27800000,102600000,102600000
2016,BE,Belgium,CEPA4,"Protection and remediation of soil, groundwater and surface water",24300000,29500000,27000000,56500000,80800000
2016,BG,Bulgaria,CEPA4,"Protection and remediation of soil, groundwater and surface water",9600000,0,2300000,2300000,11900000
2016,CH,Switzerland,CEPA4,"Protection and remediation of soil, groundwater and surface water",26400000,1000000,,1000000,27400000
2016,DE,Germany,CEPA4,"Protection and remediation of soil, groundwater and surface water",,59000000,151700000,210700000,210700000
2016,EL,Greece,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,3100000,0,3100000,3100000
2016,FI,Finland,CEPA4,"Protection and remediation of soil, groundwater and surface water",1300000,5000000,,5000000,6300000
2016,HR,Croatia,CEPA4,"Protection and remediation of soil, groundwater and surface water",18600000,100000,4800000,4900000,23500000
2016,IE,Ireland,CEPA4,"Protection and remediation of soil, groundwater and surface water",7000000,100000,2400000,2500000,9500000
2016,LT,Lithuania,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,2300000,5900000,8200000,8200000
2016,LV,Latvia,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,300000,,300000,300000
2016,MT,Malta,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,0,0,0,0
2016,NO,Norway,CEPA4,"Protection and remediation of soil, groundwater and surface water",2500000,300000,4000000,4300000,6800000
2016,PL,Poland,CEPA4,"Protection and remediation of soil, groundwater and surface water",3300000,0,10400000,10400000,13700000
2016,PT,Portugal,CEPA4,"Protection and remediation of soil, groundwater and surface water",0,1200000,7900000,9100000,9100000
2016,RO,Romania,CEPA4,"Protection and remediation of soil, groundwater and surface water",400000,200000,43700000,43900000,44300000
2016,SE,Sweden,CEPA4,"Protection and remediation of soil, groundwater and surface water",100000,2200000,,2200000,2300000
2016,SI,Slovenia,CEPA4,"Protection and remediation of soil, groundwater and surface water",300000,0,5700000,5700000,6000000
2016,AT,Austria,CEPA5,Noise and vibration abatement (excluding workplace protection),0,2200000,19800000,22000000,22000000
2016,BE,Belgium,CEPA5,Noise and vibration abatement (excluding workplace protection),400000,33300000,20300000,53600000,54000000
2016,BG,Bulgaria,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2016,CH,Switzerland,CEPA5,Noise and vibration abatement (excluding workplace protection),21600000,0,,0,21600000
2016,DE,Germany,CEPA5,Noise and vibration abatement (excluding workplace protection),,,130700000,130700000,130700000
2016,EL,Greece,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2016,FI,Finland,CEPA5,Noise and vibration abatement (excluding workplace protection),12500000,0,,0,12500000
2016,HR,Croatia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,1500000,1500000,1500000
2016,IE,Ireland,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2016,LT,Lithuania,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,5200000,5200000,5200000
2016,LV,Latvia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,,,0,0
2016,MT,Malta,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,0,0,0
2016,NO,Norway,CEPA5,Noise and vibration abatement (excluding workplace protection),13100000,,400000,400000,13500000
2016,PL,Poland,CEPA5,Noise and vibration abatement (excluding workplace protection),32400000,0,10400000,10400000,42800000
2016,PT,Portugal,CEPA5,Noise and vibration abatement (excluding workplace protection),0,15000000,2500000,17500000,17500000
2016,RO,Romania,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,2500000,2500000,2500000
2016,SE,Sweden,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,,0,0
2016,SI,Slovenia,CEPA5,Noise and vibration abatement (excluding workplace protection),0,0,8900000,8900000,8900000
2016,AT,Austria,CEPA6,Protection of biodiversity and landscapes,10200000,0,15100000,15100000,25300000
2016,BE,Belgium,CEPA6,Protection of biodiversity and landscapes,53400000,7700000,2200000,9900000,63300000
2016,BG,Bulgaria,CEPA6,Protection of biodiversity and landscapes,100000,0,0,0,100000
2016,CH,Switzerland,CEPA6,Protection of biodiversity and landscapes,26600000,6700000,,6700000,33300000
2016,DE,Germany,CEPA6,Protection of biodiversity and landscapes,171000000,,65700000,65700000,236700000
2016,EL,Greece,CEPA6,Protection of biodiversity and landscapes,1000000,0,0,0,1000000
2016,FI,Finland,CEPA6,Protection of biodiversity and landscapes,10800000,0,,0,10800000
2016,HR,Croatia,CEPA6,Protection of biodiversity and landscapes,1100000,0,600000,600000,1700000
2016,IE,Ireland,CEPA6,Protection of biodiversity and landscapes,8100000,0,1300000,1300000,9400000
2016,LT,Lithuania,CEPA6,Protection of biodiversity and landscapes,1700000,100000,100000,200000,1900000
2016,LV,Latvia,CEPA6,Protection of biodiversity and landscapes,700000,100000,,100000,800000
2016,MT,Malta,CEPA6,Protection of biodiversity and landscapes,600000,0,0,0,600000
2016,NO,Norway,CEPA6,Protection of biodiversity and landscapes,73000000,,600000,600000,73600000
2016,PL,Poland,CEPA6,Protection of biodiversity and landscapes,24100000,0,900000,900000,25000000
2016,PT,Portugal,CEPA6,Protection of biodiversity and landscapes,10600000,2900000,8200000,11100000,21700000
2016,RO,Romania,CEPA6,Protection of biodiversity and landscapes,0,0,3300000,3300000,3300000
2016,SE,Sweden,CEPA6,Protection of biodiversity and landscapes,41000000,0,,0,41000000
2016,SI,Slovenia,CEPA6,Protection of biodiversity and landscapes,2600000,0,3100000,3100000,5700000
2016,AT,Austria,CEPA7,Protection against radiation (excluding external safety),,0,0,0,0
2016,BE,Belgium,CEPA7,Protection against radiation (excluding external safety),200000,14700000,0,14700000,14900000
2016,BG,Bulgaria,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2016,CH,Switzerland,CEPA7,Protection against radiation (excluding external safety),,0,,0,0
2016,DE,Germany,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2016,EL,Greece,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2016,FI,Finland,CEPA7,Protection against radiation (excluding external safety),2900000,,,0,2900000
2016,HR,Croatia,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2016,IE,Ireland,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2016,LT,Lithuania,CEPA7,Protection against radiation (excluding external safety),24700000,0,0,0,24700000
2016,LV,Latvia,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2016,MT,Malta,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2016,NO,Norway,CEPA7,Protection against radiation (excluding external safety),0,,0,0,0
2016,PL,Poland,CEPA7,Protection against radiation (excluding external safety),100000,0,100000,100000,200000
2016,PT,Portugal,CEPA7,Protection against radiation (excluding external safety),0,0,0,0,0
2016,RO,Romania,CEPA7,Protection against radiation (excluding external safety),0,0,100000,100000,100000
2016,SE,Sweden,CEPA7,Protection against radiation (excluding external safety),,,,0,0
2016,SI,Slovenia,CEPA7,Protection against radiation (excluding external safety),0,,,0,0
2016,AT,Austria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,69000000,100000,69100000,69100000
2016,BE,Belgium,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,23600000,42800000,67900000,110700000,134300000
2016,BG,Bulgaria,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,1200000,0,4500000,4500000,5700000
2016,CH,Switzerland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,52200000,22400000,,22400000,74600000
2016,DE,Germany,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,,,0,0,0
2016,EL,Greece,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,0,0,2500000,2500000,2500000
2016,FI,Finland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,12700000,0,,0,12700000
2016,HR,Croatia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,100000,0,600000,600000,700000
2016,IE,Ireland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,9900000,0,1200000,1200000,11100000
2016,LT,Lithuania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,26800000,200000,0,200000,27000000
2016,LV,Latvia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,4900000,,,0,4900000
2016,MT,Malta,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,100000,0,0,0,100000
2016,NO,Norway,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,7500000,,3500000,3500000,11000000
2016,PL,Poland,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,59500000,600000,45000000,45600000,105100000
2016,PT,Portugal,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,64700000,12300000,3400000,15700000,80400000
2016,RO,Romania,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,9200000,300000,17000000,17300000,26500000
2016,SE,Sweden,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,28700000,0,,0,28700000
2016,SI,Slovenia,CEPA7-9,Protection against radiation; environmental research and development; other environmental protection activities,27500000,0,8200000,8200000,35700000
2016,AT,Austria,CEPA8,Environmental research and development,,15500000,0,15500000,15500000
2016,BE,Belgium,CEPA8,Environmental research and development,3400000,2000000,43300000,45300000,48700000
2016,BG,Bulgaria,CEPA8,Environmental research and development,300000,0,1400000,1400000,1700000
2016,CH,Switzerland,CEPA8,Environmental research and development,,11400000,,11400000,11400000
2016,DE,Germany,CEPA8,Environmental research and development,348000000,,,0,348000000
2016,EL,Greece,CEPA8,Environmental research and development,0,0,0,0,0
2016,FI,Finland,CEPA8,Environmental research and development,0,,,0,0
2016,HR,Croatia,CEPA8,Environmental research and development,0,0,0,0,0
2016,IE,Ireland,CEPA8,Environmental research and development,300000,,0,0,300000
2016,LT,Lithuania,CEPA8,Environmental research and development,0,100000,0,100000,100000
2016,LV,Latvia,CEPA8,Environmental research and development,,,,0,0
2016,MT,Malta,CEPA8,Environmental research and development,0,0,0,0,0
2016,NO,Norway,CEPA8,Environmental research and development,6200000,,1300000,1300000,7500000
2016,PL,Poland,CEPA8,Environmental research and development,0,0,1000000,1000000,1000000
2016,PT,Portugal,CEPA8,Environmental research and development,60200000,12100000,0,12100000,72300000
2016,RO,Romania,CEPA8,Environmental research and development,0,0,0,0,0
2016,SE,Sweden,CEPA8,Environmental research and development,,,,0,0
2016,SI,Slovenia,CEPA8,Environmental research and development,9000000,0,0,0,9000000
2016,AT,Austria,CEPA9,Other environmental protection activities,,53400000,100000,53500000,53500000
2016,BE,Belgium,CEPA9,Other environmental protection activities,20000000,26200000,24500000,50700000,70700000
2016,BG,Bulgaria,CEPA9,Other environmental protection activities,900000,0,3100000,3100000,4000000
2016,CH,Switzerland,CEPA9,Other environmental protection activities,,11000000,,11000000,11000000
2016,DE,Germany,CEPA9,Other environmental protection activities,35000000,,,0,35000000
2016,EL,Greece,CEPA9,Other environmental protection activities,0,0,2500000,2500000,2500000
2016,FI,Finland,CEPA9,Other environmental protection activities,9800000,,,0,9800000
2016,HR,Croatia,CEPA9,Other environmental protection activities,100000,0,600000,600000,700000
2016,IE,Ireland,CEPA9,Other environmental protection activities,9600000,,1200000,1200000,10800000
2016,LT,Lithuania,CEPA9,Other environmental protection activities,2100000,100000,0,100000,2200000
2016,LV,Latvia,CEPA9,Other environmental protection activities,,,,0,0
2016,MT,Malta,CEPA9,Other environmental protection activities,100000,0,0,0,100000
2016,NO,Norway,CEPA9,Other environmental protection activities,1300000,,2200000,2200000,3500000
2016,PL,Poland,CEPA9,Other environmental protection activities,59500000,600000,43800000,44400000,103900000
2016,PT,Portugal,CEPA9,Other environmental protection activities,4400000,200000,3400000,3600000,8000000
2016,RO,Romania,CEPA9,Other environmental protection activities,9200000,300000,16900000,17200000,26400000
2016,SE,Sweden,CEPA9,Other environmental protection activities,,,,0,0
2016,SI,Slovenia,CEPA9,Other environmental protection activities,18500000,0,8200000,8200000,26700000
2017,AT,Austria,CEPA1,Protection of ambient air and climate,0,13900000,131800000,145700000,145700000
2017,BE,Belgium,CEPA1,Protection of ambient air and climate,2800000,16400000,191400000,207800000,210600000
2017,BG,Bulgaria,CEPA1,Protection of ambient air and climate,1200000,0,60000000,60000000,61200000
2017,CH,Switzerland,CEPA1,Protection of ambient air and climate,2300000,3200000,134600000,137800000,140100000
2017,DE,Germany,CEPA1,Protection of ambient air and climate,,,822100000,822100000,822100000
2017,EL,Greece,CEPA1,Protection of ambient air and climate,0,0,14300000,14300000,14300000
2017,FI,Finland,CEPA1,Protection of ambient air and climate,0,0,113600000,113600000,113600000
2017,HR,Croatia,CEPA1,Protection of ambient air and climate,500000,200000,27500000,27700000,28200000
2017,IE,Ireland,CEPA1,Protection of ambient air and climate,13900000,0,7600000,7600000,21500000
2017,LT,Lithuania,CEPA1,Protection of ambient air and climate,5100000,10500000,13500000,24000000,29100000
2017,LV,Latvia,CEPA1,Protection of ambient air and climate,4900000,200000,,200000,5100000
2017,MT,Malta,CEPA1,Protection of ambient air and climate,0,0,0,0,0
2017,NO,Norway,CEPA1,Protection of ambient air and climate,14800000,,41400000,41400000,56200000
2017,PL,Poland,CEPA1,Protection of ambient air and climate,33900000,2000000,508200000,510200000,544100000
2017,PT,Portugal,CEPA1,Protection of ambient air and climate,0,9800000,41900000,51700000,51700000
2017,RO,Romania,CEPA1,Protection of ambient air and climate,1800000,0,43100000,43100000,44900000
2017,SE,Sweden,CEPA1,Protection of ambient air and climate,52300000,0,,0,52300000
2017,SI,Slovenia,CEPA1,Protection of ambient air and climate,500000,200000,36400000,36600000,37100000
2017,HR,Croatia,CEPA112_122,Protection of climate and ozone layer,,,,0,0
2017,IE,Ireland,CEPA112_122,Protection of climate and ozone layer,13900000,,,0,13900000
2017,MT,Malta,CEPA112_122,Protection of climate and ozone layer,0,0,0,0,0
2017,AT,Austria,CEPA2,Wastewater management,7400000,449800000,38300000,488100000,495500000
2017,BE,Belgium,CEPA2,Wastewater management,133700000,72500000,255400000,327900000,461600000
2017,BG,Bulgaria,CEPA2,Wastewater management,72800000,1200000,13500000,14700000,87500000
2017,CH,Switzerland,CEPA2,Wastewater management,505900000,181600000,71000000,252600000,758500000
2017,DE,Germany,CEPA2,Wastewater management,818000000,4765000000,1078000000,5843000000,6661000000
2017,EL,Greece,CEPA2,Wastewater management,81000000,3600000,4100000,7700000,88700000
2017,FI,Finland,CEPA2,Wastewater management,100000,125000000,79000000,204000000,204100000
2017,HR,Croatia,CEPA2,Wastewater management,12700000,14200000,102500000,116700000,129400000
2017,IE,Ireland,CEPA2,Wastewater management,300800000,3600000,15000000,18600000,319400000
2017,LT,Lithuania,CEPA2,Wastewater management,1300000,18800000,2000000,20800000,22100000
2017,LV,Latvia,CEPA2,Wastewater management,3200000,26000000,,26000000,29200000
2017,MT,Malta,CEPA2,Wastewater management,0,3400000,1000000,4400000,4400000
2017,NO,Norway,CEPA2,Wastewater management,670300000,7000000,31500000,38500000,708800000
2017,PL,Poland,CEPA2,Wastewater management,296800000,251600000,90000000,341600000,638400000
2017,PT,Portugal,CEPA2,Wastewater management,152700000,49900000,41700000,91600000,244300000
2017,RO,Romania,CEPA2,Wastewater management,165700000,1000000,44200000,45200000,210900000
2017,SE,Sweden,CEPA2,Wastewater management,426400000,133700000,,133700000,560100000
2017,SI,Slovenia,CEPA2,Wastewater management,51500000,1100000,27800000,28900000,80400000
2017,AT,Austria,CEPA3,Waste management,3800000,236900000,18300000,255200000,259000000
2017,BE,Belgium,CEPA3,Waste management,216800000,694800000,25000000,719800000,936600000
2017,BG,Bulgaria,CEPA3,Waste management,27100000,31100000,16300000,47400000,74500000
2017,CH,Switzerland,CEPA3,Waste management,482900000,221200000,48600000,269800000,752700000
2017,DE,Germany,CEPA3,Waste management,651000000,1634800000,326600000,1961400000,2612400000
2017,EL,Greece,CEPA3,Waste management,137000000,34400000,4100000,38500000,175500000
2017,FI,Finland,CEPA3,Waste management,100000,126000000,35400000,161400000,161500000
2017,HR,Croatia,CEPA3,Waste management,36300000,26200000,3800000,30000000,66300000
2017,IE,Ireland,CEPA3,Waste management,31900000,34700000,9600000,44300000,76200000
2017,LT,Lithuania,CEPA3,Waste management,2600000,7800000,900000,8700000,11300000
2017,LV,Latvia,CEPA3,Waste management,13200000,14300000,,14300000,27500000
2017,MT,Malta,CEPA3,Waste management,6100000,600000,4300000,4900000,11000000
2017,NO,Norway,CEPA3,Waste management,80700000,133600000,21500000,155100000,235800000
2017,PL,Poland,CEPA3,Waste management,13000000,105300000,85800000,191100000,204100000
2017,PT,Portugal,CEPA3,Waste management,12700000,91700000,9500000,101200000,113900000
2017,RO,Romania,CEPA3,Waste management,76300000,28700000,15100000,43800000,120100000
